id	submission_id	user	username	userImageURL	downloadURL	hyperparameter	description	result	last	final	accuracy	f1
13	1390	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0013/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=c6569eb6cc74f61a8f7cfda5d39b0adf1055669537dc5f5f82ad859e775762f2"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"79.5100%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7300\", \"rank\": true, \"decs\": true}}"	"2021-04-01T20:35:29.228289+09:00"	false	"79.5100%"	"0.7300"
19	1896	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0019/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=71516460a7f13ec9b6bd75cd24d6bbc031301a0f50cbf2b18d640f7cc3305a08"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"78.9500%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7300\", \"rank\": true, \"decs\": true}}"	"2021-04-02T18:14:14.470121+09:00"	false	"78.9500%"	"0.7300"
33	4229	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0033/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=f75bd39e92a7716171c5cadb8947be2e0bdd54fdff00e67739e42d1d50452ab3"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"77.8571%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7241\", \"rank\": true, \"decs\": true}}"	"2021-04-06T23:10:19.506251+09:00"	false	"77.8571%"	"0.7241"
34	4420	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0034/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=4c4063f2f80d3bb4c380b3d146f1bed4d2bb8c035632c89e94439d9aad379860"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"78.4127%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7209\", \"rank\": true, \"decs\": true}}"	"2021-04-07T02:56:22.883533+09:00"	false	"78.4127%"	"0.7209"
17	1746	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0017/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=1f40a2fa1eed5fe69f809ba4bd4ba0ca31ef26ed7b8904d88d2fb3e1a0672ec0"	"{\"training\": {}, \"inference\": {}}"	"secret"	"{\"accuracy\": {\"value\": \"77.8600%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7200\", \"rank\": true, \"decs\": true}}"	"2021-04-02T13:14:46.506934+09:00"	false	"77.8600%"	"0.7200"
21	2006	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0021/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=bf7c6e3ff9890c7d684e37078704d450dcde26148d0932bc152ea943397db797"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"77.0476%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7146\", \"rank\": true, \"decs\": true}}"	"2021-04-03T00:05:09.254918+09:00"	false	"77.0476%"	"0.7146"
10	1047	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0010/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=3869306188671e8c0e8d7c5ed81ff2170e41ee5944ed112809d7eb27f3772b14"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"76.9800%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7100\", \"rank\": true, \"decs\": true}}"	"2021-04-01T00:28:35.102817+09:00"	false	"76.9800%"	"0.7100"
11	1085	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0011/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=dc3641cfed2e15a0ba52d9147525984157c3055f6b11168fa4e93446ac53a201"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"75.4300%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7100\", \"rank\": true, \"decs\": true}}"	"2021-04-01T03:22:16.561577+09:00"	false	"75.4300%"	"0.7100"
12	1353	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0012/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=b7ac70949c6793f3bc698bfc631fa0b096a284657a360bb6cc845f62de06d337"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"77.0500%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.7100\", \"rank\": true, \"decs\": true}}"	"2021-04-01T18:39:25.219233+09:00"	false	"77.0500%"	"0.7100"
37	4787	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0037/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=683e55a1f32fd442f5fe1370c908d698b7dffa1139cb27b9540b2fab7d79b6d3"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"76.2381%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6843\", \"rank\": true, \"decs\": true}}"	"2021-04-07T14:11:28.349264+09:00"	false	"76.2381%"	"0.6843"
38	4800	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0038/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=b9d12d0fc55a979550cf902a62b2d926d01d21d5a7e22c06705b7edbc52a77b7"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"75.9048%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6809\", \"rank\": true, \"decs\": true}}"	"2021-04-07T14:19:53.553590+09:00"	false	"75.9048%"	"0.6809"
18	1785	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0018/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=39a0847e0aa568b4508528d80f9f16c25a095ebe6fa130f4395deeba25d809b4"	"{\"training\": {}, \"inference\": {}}"	"secret recipe"	"{\"accuracy\": {\"value\": \"74.5600%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6800\", \"rank\": true, \"decs\": true}}"	"2021-04-02T14:30:05.625267+09:00"	false	"74.5600%"	"0.6800"
5	514	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0005/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=80a8988cc7f6ce24d7183db39fed0792b28a94a89eda093c7336ff47a69627da"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"73.2700%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6700\", \"rank\": true, \"decs\": true}}"	"2021-03-30T22:19:25.525725+09:00"	false	"73.2700%"	"0.6700"
8	635	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0008/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=ef4cf497fd1e3b7b992bb1263f0bf7e57911c834dfa972fde7719f729a2fbe69"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"74.0600%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6600\", \"rank\": true, \"decs\": true}}"	"2021-03-31T10:36:12.311289+09:00"	false	"74.0600%"	"0.6600"
6	625	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0006/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=cbf814875662fe05312465c704f50e4ff7fdfca5ec19b63196f106e295bf6195"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"73.2700%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6200\", \"rank\": true, \"decs\": true}}"	"2021-03-31T10:09:33.534700+09:00"	false	"73.2700%"	"0.6200"
9	636	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0009/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=a96beddadf7b4b7528a11a7929f39d9b46f9794e8e307bfcb3957a2f0c2d83c5"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"73.2700%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6200\", \"rank\": true, \"decs\": true}}"	"2021-03-31T10:38:39.431558+09:00"	false	"73.2700%"	"0.6200"
4	450	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0004/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=1eadc67ef2abdf9e5c1c661f744dcbb4b3b8029ad83f8594a9a7d711c673cc1d"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"68.3500%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.5400\", \"rank\": true, \"decs\": true}}"	"2021-03-30T20:11:19.315120+09:00"	false	"68.3500%"	"0.5400"
3	379	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0003/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=2212d443846e5b9688ebd35292f954c82757e979fea6854caac4ca457c0c1cd2"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"41.9400%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.3100\", \"rank\": true, \"decs\": true}}"	"2021-03-30T16:47:45.473782+09:00"	false	"41.9400%"	"0.3100"
30	4074	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0030/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=4d229ad180940f44c989e08b8fc57bc8b801f62b08debcb024450ad77edc5ab7"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"37.8889%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.2358\", \"rank\": true, \"decs\": true}}"	"2021-04-06T20:52:00.155590+09:00"	false	"37.8889%"	"0.2358"
36	4734	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0036/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=83fd4da77d20ed54b5e4b3f60f8df81dfca1fb9a82b2cd290c33b7f72a8e9751"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"32.0159%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.1653\", \"rank\": true, \"decs\": true}}"	"2021-04-07T13:04:09.650504+09:00"	false	"32.0159%"	"0.1653"
35	4656	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0035/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=6c974d5d2f680c806c2284d4d482000b797976e0e230f6f7072bc58126ed470a"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"31.7937%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.1635\", \"rank\": true, \"decs\": true}}"	"2021-04-07T11:41:35.089677+09:00"	false	"31.7937%"	"0.1635"
2	261	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0002/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=a29d84d9983f407b2c06b80cc777b0a399c10674fa5f82b25fc52f56aa91a600"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"28.3800%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.1400\", \"rank\": true, \"decs\": true}}"	"2021-03-30T10:40:04.653581+09:00"	false	"28.3800%"	"0.1400"
1	107	203	"박성배_T1247"	"https://s3-ap-northeast-2.amazonaws.com/prod-aistages-public/app/Users/00000203/user_image.png"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000203/Submissions/0001/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210409%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210409T001902Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=b416533a2784172761221eebaa4f7d6eb24764b456abe3bce1b8dcc8466b4132"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"10.2200%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0200\", \"rank\": true, \"decs\": true}}"	"2021-03-29T18:45:24.022699+09:00"	false	"10.2200%"	"0.0200"
